0.002034362,0.98663205,0.99944633,0.999879,0.9999999,0.8854574,7.2317257e-06,0.96583873,0.021637086,0.003865223,0.9981856,0.0041036536,7.3832285e-10,0.99398077,0.00015550891,0.40664586,0.006108988,0.027269835,1.1345282e-15,0.9874441,0.99466276,0.784149,0.6803727,0.044222213,1.8723021e-07,4.2525146e-05,0.99998474,0.9981918,0.99193585,0.9998154,1.0,0.00043081242,0.99999976,0.052634336,0.9997094,0.06302597,9.164961e-07,3.5847348e-05,1.0,0.9922483,0.008043108,0.99856097,1.0,0.96260434,4.2954078e-05,0.984553,0.0005702048,4.86963e-06,0.999997,5.761825e-09,0.99496907,0.00025092755,0.9963018,0.9999033,3.3577069e-06,0.003413898,0.9969187,0.04510322,0.0010512322,0.00012655057,0.0037563934,0.9999999,0.99998415,0.976542
0.9999566,0.00014960999,0.90372306,0.0696279,0.9999937,0.9999994,1.0859016e-08,0.9394067,0.14014281,0.99745244,0.9982614,0.009724875,0.0011777338,0.99931943,5.260568e-07,0.0023387303,0.8472682,0.00027726596,2.604136e-06,0.9999926,0.99995935,0.9998318,0.65848017,0.9988881,8.8998835e-09,0.00031254403,0.99999964,0.4975328,0.9999969,0.99824405,0.99999976,0.0012769147,0.947425,0.99931216,0.9999987,0.9565101,0.18540038,0.002290343,1.0,0.00027837552,0.19955252,0.90073276,0.9999957,0.53381854,0.4834966,3.0155949e-09,0.99993706,0.00038146824,0.96691495,1.2795996e-06,0.99911994,0.99783355,0.9999943,0.24295343,0.035399396,0.98428994,0.9999927,0.002651107,3.5420304e-05,5.6046065e-06,0.0061071552,0.99999964,0.9999999,0.0014852231
0.8936806,0.97805595,0.0018549786,0.99858403,0.9940129,0.9994419,5.0429117e-07,0.94092155,0.982406,0.058578815,0.9195386,0.9026818,2.2115059e-09,0.999915,0.9815351,0.31280538,0.052900836,0.30365792,2.5892143e-16,0.99999917,0.09359316,0.99986017,0.9995022,0.90357375,2.3703471e-06,3.391658e-08,0.99804294,0.99999464,0.99997604,0.85991555,1.0,6.9366347e-06,0.0853773,0.8427414,0.0004458799,0.9997149,0.18863054,1.404325e-07,0.999869,0.99855024,0.98254323,0.9614863,0.99991727,7.1166896e-06,0.00013089867,0.9996118,0.0011788191,1.51698905e-05,0.9940612,1.0761806e-06,0.9999999,0.9999062,0.9999981,0.039391443,6.202514e-08,0.896088,0.17453034,0.4554534,0.11287452,2.8597694e-06,0.9896577,0.9999993,0.9999721,0.0017882277
0.8937204,1.8682885e-06,0.79663265,0.99766916,0.999992,1.0,1.0844318e-12,0.9967601,0.9650356,0.06889974,0.99999666,0.00037328675,3.2149086e-07,0.9984988,0.93759614,0.99195814,6.4451124e-05,0.0021227552,2.522823e-08,0.8151991,0.953562,0.013382551,0.998882,0.0009384137,1.3915496e-06,1.0427086e-09,0.99999976,0.99999654,0.9999999,0.0001664476,1.0,2.3603811e-06,0.9999994,1.0,0.6520331,0.48349303,0.9829747,0.0025038908,1.0,0.995236,0.00035028192,0.99999046,1.0,0.05556484,0.0002997769,0.7649895,0.008199663,6.650197e-06,0.99999857,5.235795e-09,0.99944705,0.24254225,0.9999763,0.5965471,0.0036828876,0.017337944,0.99973017,0.06827014,2.7298313e-08,1.176789e-09,0.012111552,1.0,0.9492874,0.98656726
0.4759779,0.053385075,0.63416415,0.0077271354,0.12418489,0.99999964,7.977382e-08,0.6265198,0.990177,0.99978334,0.9722759,0.0015934835,0.00016557745,0.007756362,0.9416494,0.029082848,0.99988365,0.99887305,1.9652329e-09,0.9945018,0.9998004,0.80578125,0.99407035,2.0010108e-05,4.6480795e-06,6.469315e-06,0.11244073,0.9851467,0.9989054,0.9919545,1.0,0.0032164522,0.9999888,0.006016503,0.9997607,0.37310633,1.3366649e-06,1.7680755e-05,0.9999974,0.950562,7.577025e-06,0.998692,0.9999944,0.0050369687,1.7726645e-05,0.9943228,0.0001432544,2.806391e-05,0.99411535,1.6671327e-10,0.03623592,0.015917301,1.0,0.82929635,3.9805856e-09,0.98591876,0.99971634,0.005248007,0.004148601,0.00050959154,7.144755e-06,1.0,0.9984048,0.9999887
0.36439893,0.9935573,0.0013817712,0.21730821,0.99800056,0.98701406,9.834061e-06,0.9749746,0.9999994,0.08938479,0.9999852,0.0035863195,1.3875097e-08,0.0028163518,0.00010496062,0.00024028613,0.002039515,0.0026045127,3.2981422e-15,0.9999995,0.9886748,0.9955865,0.8417834,0.0061061624,0.089265205,0.0009403434,0.9999989,0.7625156,0.9212923,0.99973816,1.0,0.1459695,0.99143934,0.98563564,0.98194903,0.9703186,3.179761e-05,0.0005600837,1.0,0.998381,5.2377636e-05,0.9998599,0.99022293,0.9994429,0.009199112,0.00025263845,0.0007152522,1.5157378e-06,0.9999999,0.21604328,0.999728,0.94219214,0.9999403,0.99801826,1.721475e-07,0.9996394,0.9999261,0.75678957,2.372073e-05,4.453905e-06,0.9965873,1.0,0.9998841,0.99985456
0.96057653,0.99823534,0.96834064,0.9482029,0.99999666,0.9999999,5.761393e-10,0.89790547,0.013053641,0.9686212,0.99533504,0.021081263,0.00012632199,0.99372685,0.17675053,0.9636553,0.0009173297,0.99999285,1.2373788e-08,0.9999887,0.71197796,0.0353826,0.0048879264,0.9996302,0.00013790741,1.836868e-09,1.0,0.9955444,0.9989881,0.9996798,1.0,4.19026e-10,0.71157944,0.915647,0.99480164,0.9999951,0.9991634,0.02475694,1.0,0.010830734,2.8945067e-07,0.99993646,0.9999918,0.00018760235,1.0266848e-07,3.6295496e-05,0.9431173,1.0654178e-05,0.9999496,2.0381758e-07,0.99999416,0.9999902,1.0,0.07849594,7.896422e-08,0.4333441,1.0,0.00027236747,6.244675e-09,0.18968657,0.9996401,0.99999964,0.6071944,0.9689603
0.99676967,0.83708954,0.9993136,0.5405619,0.99277276,0.99999976,1.4704209e-07,4.37912e-06,0.99745315,0.17587677,0.034558482,0.16226242,1.5702648e-05,0.03775936,0.0015235578,0.0043508573,0.6789223,0.99964774,7.817832e-09,0.9993555,0.8662832,0.9999993,0.989277,0.999059,1.5916434e-12,0.010508322,0.99348164,0.8382556,0.9997845,0.99612254,1.0,0.00048143812,1.0,0.9999969,0.99999976,0.9522504,0.00034645354,0.00013481601,1.0,0.0025844688,0.075321324,0.097904325,1.0,2.5652328e-06,4.2751887e-07,0.0034796356,0.016425852,0.0003125032,0.9977424,4.2946968e-10,0.9990132,0.030192757,0.9999999,0.025536697,3.4042213e-10,0.020580625,0.9943744,0.0016146441,0.0009343735,0.0005103119,0.0003914202,0.9999871,0.9484986,0.0012043564
0.99676967,0.83708954,0.9993136,0.5405619,0.99277276,0.99999976,1.4704209e-07,4.37912e-06,0.99745315,0.17587677,0.034558482,0.16226242,1.5702648e-05,0.03775936,0.0015235578,0.0043508573,0.6789223,0.99964774,7.817832e-09,0.9993555,0.8662832,0.9999993,0.989277,0.999059,1.5916434e-12,0.010508322,0.99348164,0.8382556,0.9997845,0.99612254,1.0,0.00048143812,1.0,0.9999969,0.99999976,0.9522504,0.00034645354,0.00013481601,1.0,0.0025844688,0.075321324,0.097904325,1.0,2.5652328e-06,4.2751887e-07,0.0034796356,0.016425852,0.0003125032,0.9977424,4.2946968e-10,0.9990132,0.030192757,0.9999999,0.025536697,3.4042213e-10,0.020580625,0.9943744,0.0016146441,0.0009343735,0.0005103119,0.0003914202,0.9999871,0.9484986,0.0012043564
0.9990821,0.9999788,0.95300215,0.8582591,0.99982446,0.0010279871,1.3896603e-08,0.99996936,0.79457974,0.9976604,0.99489516,0.49356112,7.254818e-06,0.99988544,0.000248042,4.207298e-08,0.5688294,0.83939636,1.2446758e-09,0.008887264,0.55219054,0.9999646,0.014230664,1.9092467e-05,6.5781274e-09,2.6027058e-06,0.99999857,0.99972147,0.99998367,0.015954765,1.0,3.4210646e-07,0.9987484,0.23272748,0.9998097,0.8494145,0.6500055,1.9453175e-05,0.9999993,0.99599755,0.022453548,0.99999964,1.0,0.021515673,4.1455678e-07,0.0038982984,0.0010435247,0.010232798,0.9998647,1.4540318e-07,0.7872628,0.013225031,0.9664651,0.99578,0.0025605166,0.9908564,0.9999074,0.00200439,1.4262122e-08,0.9762432,0.9944745,0.9999838,1.0,0.030028366
